ID,Marital_Status,Sex,DV,age,Years_Education,hours_worked,Occupation,income,capital_wealth
16694,Divorced,Male,0,45,9,31,Retired,20121.52,2587.36
16695,Divorced,Male,1,51,13,28,Professional,68024.92,51433.17
16696,Divorced,Male,0,44,14,30,Administrative,43254.62,1759.55
16697,Divorced,Male,0,51,18,32,Other,40430.95,20480.4
16698,Divorced,Male,0,44,14,16,Professional,35539.84,3011.95
16699,Divorced,Male,0,38,11,36,Professional,19460.22,1728.34
16700,Divorced,Male,0,56,16,34,Administrative,30491.69,90309.14
16701,Divorced,Male,0,44,9,35,Administrative,27454.67,4.16
16702,Divorced,Male,0,41,10,34,Retired,21716.61,2.5
16703,Divorced,Male,0,45,13,25,Administrative,32417.43,3009.84
16704,Divorced,Male,0,49,14,27,Professional,66233.41,13520.23
16705,Divorced,Male,1,44,14,29,Retired,30667.78,1171.52
16706,Divorced,Male,0,49,9,32,Unemployed,3448.36,44.18
16707,Divorced,Male,0,37,19,23,Other,37730.07,1.22
16708,Divorced,Female,0,45,13,38,Retired,11628.59,1384.78
16709,Divorced,Male,1,53,12,29,Trade,48909.85,49590.65
16710,Divorced,Male,0,49,10,33,Other,42979.43,4421.11
16711,Divorced,Female,0,51,13,27,Administrative,30518.88,20479.5
16712,,Male,0,49,10,28,Professional,76110.88,4421.47
16713,Divorced,Male,0,45,13,30,Administrative,26890.24,4.75
16714,Divorced,Male,0,41,14,30,Administrative,12702.95,1383.66
16715,Divorced,Male,0,40,17,30,Professional,49958.25,2046.53
16716,Divorced,Male,0,49,13,36,Professional,55501.32,4420.98
16717,Divorced,Male,0,55,14,37,Trade,48750.14,66483.77
16718,Divorced,Male,0,45,9,26,Retired,37537.64,5.88
16719,Divorced,Male,0,44,15,35,Administrative,31901.75,3006.85
16720,Divorced,Male,0,39,15,27,Trade,19637.77,2589.25
16721,Divorced,Female,0,37,13,25,Unemployed,3583,0.06
16722,Divorced,Male,0,47,14,25,Retired,40614.28,6.31
16723,Divorced,Female,0,43,11,29,Professional,43905.41,1754.72
16724,Divorced,Female,0,44,14,32,Administrative,29251.77,1170.78
16725,Divorced,Male,0,42,16,30,Administrative,8585.58,1383.3
16726,,Male,0,41,8,26,Administrative,15375.99,1727.49
16727,Divorced,Female,0,39,18,42,Professional,40708.64,4.16
16728,Divorced,Male,0,49,12,25,Administrative,30705.75,4424
16729,Divorced,Male,0,38,9,36,Trade,37783.25,0.52
16730,Divorced,Female,0,48,15,32,Trade,50334.11,5443.41
16731,Divorced,Male,0,,11,29,Trade,48092.81,4423.5
16732,Divorced,Male,0,39,10,25,Unemployed,3573.68,0.05
16733,Divorced,Male,0,43,16,33,Other,23069.48,0.63
16734,Divorced,Male,0,43,13,25,Trade,29146.97,1175.69
16735,Divorced,Male,0,44,14,27,Retired,24558.42,-2.96
16736,Divorced,Male,0,42,18,27,Unemployed,3715.7,0.05
16737,Divorced,Male,0,45,14,34,Administrative,31690.66,3007.73
16738,Divorced,Male,0,43,19,24,Professional,39483.29,6.21
16739,Divorced,Female,1,53,12,33,Professional,71725.18,44291
16740,Divorced,Male,0,49,16,32,Trade,48717.9,4421.93
16741,Divorced,Male,0,48,11,28,Retired,35993.59,5442.9
16742,Divorced,Male,0,46,13,36,Professional,58366.34,2053.12
16743,Divorced,Female,0,56,18,27,Retired,45458.24,66481.28
16744,Divorced,Male,0,46,13,23,Retired,54415.26,2052.09
16745,Divorced,Male,0,50,9,26,Other,36396.52,4425.73
16746,Divorced,Male,0,42,13,35,Professional,9581.91,1378.52
16747,Divorced,Male,0,49,9,26,Unemployed,3916.75,44.2
16748,,Male,0,43,11,37,Retired,39557.05,4.42
16749,Divorced,Male,0,39,12,23,Professional,38549.16,0.77
16750,Divorced,Male,0,49,16,25,Professional,54792.21,4422.38
16751,Divorced,Male,0,50,12,32,Administrative,28340.96,4425.38
16752,Divorced,Female,0,46,15,27,Other,37297.36,2.16
16753,Divorced,Female,0,45,11,30,Other,31316.88,3007.68
16754,Divorced,Female,0,43,11,32,Administrative,21793.68,1.75
16755,Divorced,Female,0,35,13,31,Administrative,9329.9,389.97
16756,Divorced,Male,0,39,15,31,Other,35767.79,3012.47
16757,Divorced,Male,0,44,16,,Administrative,28331.6,4.04
16758,Divorced,Female,0,53,12,29,Retired,30637.01,49589.73
16759,Divorced,Male,0,48,12,33,Other,39891.63,5441.28
16760,,Male,0,46,14,28,Unemployed,3774.74,0.04
16761,Divorced,Male,0,46,15,32,Trade,45943.65,1755.41
16762,Divorced,Male,0,46,12,34,Professional,59853.89,2050.45
16763,Divorced,Male,0,54,10,29,Retired,28704.86,49592.23
16764,Divorced,Male,0,43,19,34,Trade,39161.66,3.28
16765,Divorced,Male,0,41,14,29,Trade,16289.03,1726.12
16766,Divorced,Male,0,49,17,31,Other,31409.94,4424.25
16767,Divorced,Female,0,34,10,40,Administrative,19865.9,3.56
16768,Divorced,Male,1,58,13,27,Trade,44905.73,85104.61
16769,Divorced,Female,0,37,16,25,Trade,50484.13,2048.36
16770,Divorced,Male,0,34,17,31,Trade,36907.93,2.48
16771,Divorced,Male,0,40,16,25,Professional,29676.32,1173.31
16772,Divorced,Male,0,46,18,26,Unemployed,3818.51,13.83
16773,Divorced,Male,0,38,14,27,Retired,26067.65,2.18
16774,Divorced,Male,0,51,13,26,Administrative,34477.29,20479.89
16775,Divorced,Female,0,43,17,33,Unemployed,3623.17,0.04
16776,Divorced,Male,0,48,14,30,Administrative,29960.87,5445.61
16777,Divorced,Male,0,45,20,28,Trade,49435.56,2052.81
16778,Divorced,Male,0,39,11,34,Retired,31267.12,3010.31
16779,Divorced,Male,1,54,10,31,Administrative,28965.88,44288.4
16780,Divorced,Male,0,43,10,36,Trade,36023.46,3010.63
16781,Divorced,Male,0,42,13,32,Other,29378.27,1173.02
16782,Divorced,Male,0,44,12,23,Trade,16663.55,1723.78
16783,Divorced,Male,0,42,14,26,Administrative,27280.98,4.9
16784,Divorced,Male,0,43,17,27,Other,21810.95,4.17
16785,,Female,0,43,13,28,Trade,40209.4,4.17
16786,Divorced,Male,0,47,14,36,Retired,18004.18,1728.36
16787,Divorced,Male,0,42,15,26,Administrative,7125.9,1381.55
16788,Divorced,Male,0,52,15,30,Trade,52484.77,32166.65
16789,Divorced,Male,0,55,14,27,Professional,66424.23,66477.63
16790,Divorced,Male,0,39,9,29,Retired,2684.6,1.09
16791,Divorced,Male,0,41,10,31,Other,24857.63,4.56
16792,Divorced,Male,0,45,19,21,Professional,65710.37,2050.66
16793,Divorced,Male,0,40,12,30,Trade,31964.71,3010.34
16794,Divorced,Male,0,41,15,28,Trade,35268.79,3010.5
16795,Divorced,Male,0,36,12,27,Retired,11059.83,1380.61
16796,Divorced,Female,0,47,12,25,Administrative,37006.9,3010.58
16797,Divorced,Female,0,39,16,32,Retired,33722.76,3009.13
16798,Divorced,Female,0,46,10,26,Administrative,25838.55,5.34
16799,Divorced,Male,0,,11,31,Trade,33890.95,3010.02
16800,Divorced,Male,0,39,16,33,Retired,40829.26,-0.86
16801,Divorced,Male,0,48,11,37,Retired,17695.24,5443.3
16802,Divorced,Female,0,45,15,27,Professional,41481.12,4.7
16803,Divorced,Male,0,37,17,33,Other,10662.79,1384.19
16804,Divorced,Male,0,,19,27,Administrative,21439.36,2585.24
16805,Divorced,Male,0,35,13,25,Administrative,20462.51,391.06
16806,Divorced,Male,0,48,15,24,Other,43250.38,5441.89
16807,Divorced,Male,0,45,19,31,Unemployed,3653.87,0.02
16808,Divorced,Male,0,45,14,30,Other,33348.06,3008.84
16809,Divorced,Female,0,45,10,28,Professional,63189.73,2050.22
16810,Divorced,Male,0,38,13,35,Trade,34480.1,3009.76
16811,Divorced,Male,0,42,14,33,Other,15901.17,1724.83
16812,Divorced,Male,0,48,11,33,Other,41208.56,5443.48
16813,Divorced,Male,0,46,17,35,Administrative,37016.4,3011.28
16814,Divorced,Male,0,50,9,43,Retired,30322.64,13516.13
16815,Divorced,Male,0,46,10,31,Trade,46016.17,1752.88
16816,Divorced,Male,0,41,10,29,Professional,33268.78,3009.57
16817,Divorced,Female,0,33,9,27,Administrative,26804.55,0.3
16818,Divorced,Male,0,47,12,31,Trade,45321.16,1752.68
16819,Divorced,Female,0,43,17,28,Professional,35096.52,3009.74
16820,Divorced,Male,0,51,13,40,Trade,46983.56,32170.96
16821,Divorced,Male,0,44,16,31,Professional,42124.66,1758.33
16822,Divorced,Male,0,47,15,30,Other,35179.46,3008.9
16823,Divorced,Male,0,41,10,29,Retired,14491,1728.1
16824,Divorced,Male,0,42,12,31,Other,32591.4,3012.9
16825,Divorced,Male,0,43,8,36,Administrative,24190.93,1.61
16826,Divorced,Male,0,38,13,24,Retired,20459.72,2588.1
16827,Divorced,Male,0,47,11,29,Trade,49252.59,2048.9
16828,Divorced,Male,0,43,17,33,Professional,30198.78,1169.59
16829,Divorced,Male,0,,13,25,Administrative,30956.05,4423.31
16830,,Female,0,45,13,30,Other,31023.24,1170.11
16831,Divorced,Male,0,45,13,29,Professional,52110.92,2049.77
16832,Divorced,Male,0,54,15,32,Other,32531.36,44294.15
16833,Divorced,Female,0,56,17,30,Trade,41622.47,90309.77
16834,Divorced,Male,0,51,17,30,Administrative,37125.32,32169.83
16835,Divorced,Male,0,41,12,35,Unemployed,3734.53,0.01
16836,Divorced,Male,0,43,12,28,Professional,50546.39,2045.52
16837,Divorced,Male,0,50,16,24,Administrative,29148.8,4425.86
16838,Divorced,Male,0,47,9,31,Unemployed,3762.99,
16839,Divorced,Male,0,51,12,28,Other,43550.32,51430.33
16840,Divorced,Male,0,47,16,24,Trade,52089.7,2050.74
16841,Divorced,Male,0,38,14,28,Trade,34007.32,3012.75
16842,Divorced,Male,0,40,11,41,Administrative,5362.04,1379.35
16843,Divorced,Male,0,46,16,29,Professional,48564.2,1756.52
16844,Divorced,Male,0,42,13,28,Trade,57433.31,2048.95
16845,Divorced,Male,0,39,14,36,Trade,26695.81,-1.03
16846,Divorced,Male,0,39,15,34,Professional,4485.39,1385.34
16847,Divorced,Male,0,54,14,28,Other,43509.12,77218.02
16848,Divorced,Male,1,56,8,28,Administrative,30865.35,90310.53
16849,Divorced,Male,0,50,8,35,Other,31979.09,13517.44
16850,Divorced,Male,0,41,12,30,Professional,8568.49,1381.75
16851,Divorced,Male,0,38,14,30,Unemployed,3498.19,0.02
16852,Divorced,Male,0,43,14,28,Administrative,41000.14,7.97
16853,Divorced,Male,0,53,17,29,Trade,48960.96,49588.83
16854,Divorced,Male,0,49,18,31,Administrative,34521.89,4421.09
16855,Divorced,Male,0,39,14,31,Professional,24630.45,1.08
16856,Divorced,Male,0,43,15,30,Other,42260.25,1757.13
16857,Divorced,Male,0,46,11,32,Other,36850.37,3012.92
16858,Divorced,Male,0,52,8,29,Retired,44832.18,20474.91
16859,Divorced,Female,0,44,10,23,Trade,38786.09,1.8
16860,Divorced,Male,0,47,15,30,Unemployed,3753.33,0.01
16861,Divorced,Male,1,56,11,36,Trade,46459.2,90310.92
16862,Divorced,Male,0,48,11,32,Professional,60215.13,5445.89
16863,Divorced,Male,0,68,13,14,Retired,41839.21,100004.3
16864,Divorced,Male,1,49,8,26,Other,43477.27,4420.78
16865,Divorced,Male,0,37,16,34,Administrative,45276.8,1758.98
16866,Divorced,Female,0,43,12,31,Other,31291.44,3010.61
16867,Divorced,Male,1,54,17,28,Unemployed,3924.99,772.19
16868,Divorced,Male,0,49,13,33,Other,33295.49,4426.3
16869,Divorced,Male,0,40,11,28,Other,34777.69,3014.47
16870,Divorced,Male,0,38,16,33,Administrative,28107.39,5.38
16871,Divorced,Male,0,36,11,29,Trade,22557.93,-0.62
16872,Divorced,Female,0,36,11,31,Other,12983.2,1379.14
16873,Divorced,Male,0,45,9,39,Trade,51001.19,2045.9
16874,Divorced,Female,0,37,11,37,Trade,30485.74,1168.26
16875,Divorced,Male,0,55,14,25,Trade,49532.11,77018.65
16876,Divorced,Male,0,46,20,33,Other,35070.83,3008.65
16877,Divorced,Male,0,31,13,27,Administrative,29408.99,7.52
16878,Divorced,Male,0,40,12,27,Professional,25668.71,1.29
16879,Divorced,Male,0,43,13,25,Trade,47410.24,1758.08
16880,Divorced,Female,0,42,14,24,Professional,45511.29,1759.66
16881,Divorced,Male,0,44,14,27,Other,27693.94,4.92
16882,Divorced,Female,0,39,12,,Administrative,35074.47,3011.43
16883,Divorced,Female,0,42,10,33,Trade,25140.44,0.83
16884,Divorced,Male,0,43,9,33,Professional,39490.16,0.46
16885,Divorced,Male,1,58,10,21,Trade,44785.57,85100.34
16886,Divorced,Male,0,54,17,32,Professional,63536.61,44294.68
16887,Divorced,Male,0,51,17,28,Administrative,33726.71,51433.71
16888,Divorced,Male,0,35,14,31,Professional,25159.67,390.09
16889,Divorced,Male,0,40,12,29,Administrative,24476.33,5.22
16890,Divorced,Male,0,39,14,29,Other,37854.74,5.9
16891,Divorced,Male,0,43,12,35,Administrative,34505.32,3009.74
16892,Divorced,Male,0,46,20,41,Administrative,28817.64,1176.52
16893,Divorced,Male,0,48,9,38,Trade,49538.05,5442.86
16894,Divorced,Male,0,45,9,29,Unemployed,3693.59,0.03
16895,Divorced,Female,0,45,13,28,Other,51907.34,2052.57
16896,Divorced,Female,0,55,19,19,Other,39532.94,77018.98
16897,Divorced,Male,0,36,10,31,Administrative,27408.91,4.28
16898,Divorced,Male,0,48,16,31,Professional,54872.25,5442.84
16899,Divorced,Male,0,40,9,35,Trade,23947.72,4.29
16900,Divorced,Male,0,47,15,29,Trade,46654.96,1754.82
16901,Divorced,Male,0,48,9,26,Trade,48360.75,5443.16
16902,Divorced,Male,0,38,18,30,Other,55522.63,2052.68
16903,Divorced,Male,0,44,12,32,Administrative,8111.68,1381.03
16904,Divorced,Male,0,37,10,36,Administrative,15563.11,1722.7
16905,Divorced,Male,1,51,11,28,Other,40229.55,51430.11
16906,Divorced,Male,0,36,11,29,Professional,26737.82,8.53
16907,Divorced,Female,0,40,16,26,Other,2874.56,0.5
16908,Divorced,Male,0,41,11,32,Unemployed,3707.58,0.02
16909,Divorced,Female,0,53,13,34,Administrative,34539.46,44290.88
16910,Divorced,Male,0,46,16,32,Professional,59673.21,2050.54
16911,Divorced,Male,0,,16,28,Professional,15169.15,1726.81
16912,Divorced,Male,0,45,12,18,Retired,34033.31,3008.35
16913,Divorced,Female,0,,17,23,Trade,39584.42,2.75
16914,Divorced,Male,0,42,11,25,Trade,31492.59,3008
16915,Divorced,Female,0,37,16,32,Other,35478.85,3008.18
16916,Divorced,Male,0,41,8,35,Administrative,32012.44,3010.82
16917,Divorced,Female,0,40,13,26,Other,29964.58,1175.01
16918,Divorced,Male,1,49,13,28,Trade,47485.41,4424.63
16919,Divorced,Male,0,49,15,26,Trade,51307.44,4423.23
16920,Divorced,Female,0,57,16,24,Administrative,34787.05,85100.35
16921,Divorced,Male,0,44,9,27,Professional,20364.63,2588.93
16922,Divorced,Male,0,50,14,31,Trade,43389.28,4425.71
16923,Divorced,Male,0,46,17,28,Other,46391.54,1757.67
16924,Divorced,Male,0,40,13,36,Trade,27013.78,4.14
16925,Divorced,Male,0,38,12,29,Professional,32563.98,3011.67
16926,Divorced,Male,0,54,16,27,Other,44221.53,68702.66
16927,Divorced,Female,0,46,16,26,Professional,57634.92,2048.67
16928,Divorced,Female,0,43,10,38,Unemployed,3708.3,0.01
16929,Divorced,Male,0,48,14,28,Administrative,26077.35,5442.57
16930,Divorced,Male,0,38,12,32,Unemployed,3668.94,0.04
16931,Divorced,Male,0,43,9,29,Administrative,42144.87,1757.38
16932,Divorced,Male,0,51,14,27,Other,43058.71,20479.99
16933,Divorced,Male,0,54,14,31,Unemployed,3678,442.96
16934,Divorced,Male,0,38,11,32,Other,34462.5,3011.85
16935,Divorced,Male,0,43,14,28,Administrative,44223.46,1757.22
16936,Divorced,Male,0,40,13,27,Other,44525.42,1762.32
16937,Divorced,Male,0,43,18,28,Other,38152.72,1.21
16938,Divorced,Male,1,55,13,30,Professional,54564.51,90309.02
16939,Divorced,Male,0,49,13,27,Professional,73408.29,13519.29
16940,Divorced,Female,0,40,11,24,Administrative,26395.5,5.43
16941,Divorced,Male,0,55,11,32,Professional,60441.09,77019.07
16942,Divorced,Female,0,38,16,31,Professional,25940.01,2.58
16943,Divorced,Male,0,34,10,28,Professional,13152.02,4.56
16944,Divorced,Male,0,38,13,36,Other,37766.4,0.9
16945,Divorced,Male,0,47,13,27,Trade,47581.62,1755.4
16946,Divorced,Male,0,50,11,25,Administrative,32684.91,4423.2
16947,Divorced,Male,0,52,11,,Trade,46761.77,20479.61
16948,Divorced,Male,0,43,12,34,Other,38540.88,3.93
16949,Divorced,Male,0,42,19,,Other,23507.61,2.02
16950,Divorced,Male,0,42,13,31,Trade,15607.47,1728.83
16951,Divorced,Male,0,49,15,29,Administrative,31784.12,4421.43
16952,Divorced,Male,0,48,15,23,Trade,44477.04,5444.9
16953,Divorced,Male,1,65,14,8,Administrative,32464.43,100001.9
16954,Divorced,Male,0,44,17,33,Trade,17147.45,1727.67
16955,Divorced,Female,0,39,8,36,Unemployed,3664.89,0.02
16956,Divorced,Male,0,37,10,26,Unemployed,3552.47,0.03
16957,Divorced,Male,0,44,16,35,Administrative,22369.33,6.75
16958,Divorced,Female,0,41,14,31,Administrative,33552.76,3010.27
16959,Divorced,Female,0,50,14,29,Other,42519.45,4421.59
16960,Divorced,Male,0,48,10,30,Unemployed,3653.41,54.44
16961,Divorced,Male,0,43,15,30,Unemployed,3723.74,0.02
16962,Divorced,Male,0,41,11,29,Unemployed,3739.23,0.04
16963,Divorced,Male,0,44,11,28,Professional,1954.54,5.06
16964,Divorced,Male,0,38,15,31,Administrative,18671.24,1727.95
16965,Divorced,Male,0,39,10,28,Professional,25592.23,1.84
16966,Divorced,Male,0,42,11,33,Trade,21266.8,2590.59
16967,Divorced,Male,0,48,20,37,Unemployed,3941.42,54.46
16968,Divorced,Female,0,51,11,28,Other,38732.42,51432.32
16969,Divorced,Male,0,57,10,27,Trade,51883.67,85099.33
16970,Divorced,Female,0,44,13,38,Administrative,22958.9,1.45
16971,Divorced,Male,0,43,11,32,Other,8595.45,1384.44
16972,Divorced,Male,1,45,17,32,Unemployed,3719,0.07
16973,Divorced,Male,0,49,9,28,Administrative,27702.72,4421.7
16974,Divorced,Male,0,43,12,33,Retired,11686.25,1385.02
16975,Divorced,Male,0,33,9,31,Administrative,18294.43,4.33
16976,Divorced,Male,0,38,12,29,Trade,28794.76,1171.72
16977,Divorced,Male,0,49,10,29,Unemployed,3884.69,44.2
16978,Divorced,Male,0,49,15,22,Unemployed,3640.57,135.15
16979,Divorced,Male,0,47,11,29,Professional,60948.28,2048.01
16980,Divorced,Male,0,44,13,29,Other,33805.57,3006.84
16981,Divorced,Male,0,39,12,26,Professional,33294.27,3011.81
16982,Divorced,Male,1,55,13,32,Trade,46146.18,77021.86
16983,Divorced,Male,0,,16,29,Other,34635.82,3010.67
16984,Divorced,Male,0,42,9,,Professional,24351.35,2.08
16985,Divorced,Male,0,39,15,24,Unemployed,3701.54,0.02
16986,Divorced,Male,0,48,13,26,Administrative,25551.14,5443.62
16987,Divorced,Female,0,53,12,26,Administrative,37198.46,44295.88
16988,Divorced,Male,0,52,10,35,Other,43914.76,20479.68
16989,Divorced,Male,0,41,17,31,Professional,26499.81,3.86
16990,Divorced,Male,0,49,16,35,Trade,43785.46,13515.76
16991,Divorced,Male,0,40,12,34,Other,30894,1177.66
16992,Divorced,Female,0,54,8,32,Unemployed,3778.34,442.94
16993,Divorced,Male,0,46,11,,Other,49550.39,2048.66
16994,Divorced,Female,1,77,16,6,Trade,47289.85,100000.57
16995,Divorced,Male,0,45,8,34,Professional,66613.53,2050.18
16996,Divorced,Female,0,47,8,31,Other,40814.24,4.61
16997,Divorced,Male,0,50,10,31,Administrative,35368.92,4422.42
16998,Divorced,Male,0,48,10,32,Administrative,25436.71,5442.93
16999,Divorced,Male,0,47,10,29,Retired,34553.12,3010.73
17000,Divorced,Male,0,44,13,28,Other,32913.58,3007.99
17001,Separated,Female,0,50,12,26,Unemployed,3664.31,44.22
17002,Separated,Female,0,43,13,31,Professional,50674.32,2386.26
17003,Separated,Male,0,41,9,25,Unemployed,3788.94,-0.01
17004,Separated,Female,0,48,15,25,Administrative,39380.59,1926.87
17005,Separated,Male,0,47,15,37,Professional,65408.8,4.44
17006,Separated,Male,0,54,11,30,Retired,34865.52,68703.76
17007,Separated,Female,0,49,17,30,Professional,66966.29,13519.6
17008,Separated,Female,0,41,13,28,Professional,20093.31,3.73
17009,Separated,Male,0,38,14,29,Other,33227.6,6.05
17010,Separated,Male,0,42,12,31,Administrative,26798.46,2385.87
17011,Separated,Female,0,45,15,31,Trade,44741.02,2383.31
17012,Separated,Female,0,41,8,31,Other,29019.04,2387.87
17013,Separated,Male,0,42,16,27,Administrative,11305.28,2379.34
17014,Separated,Female,0,38,16,34,Other,11217.11,2381.94
17015,Separated,Male,0,46,11,,Professional,59327.86,0.97
17016,Separated,Female,0,44,10,26,Other,34696.77,3.52
17017,Separated,Male,0,43,14,34,Trade,14076.59,2381.53
17018,Separated,Male,0,45,9,25,Trade,52936.54,4.22
17019,Separated,Male,0,40,12,27,Professional,7709.02,2383.3
17020,Separated,Male,0,50,18,31,Unemployed,3548.64,44.24
17021,Separated,Female,0,45,12,36,Administrative,28758,1.79
17022,Separated,Male,0,45,13,32,Unemployed,3603.03,0.03
17023,Separated,Male,0,34,15,33,Professional,28069.25,5.31
17024,Separated,Male,0,47,18,22,Other,36793.66,7.06
17025,Separated,Male,0,41,14,33,Other,24811.96,5.11
17026,Separated,Male,0,44,15,24,Unemployed,3668.12,0.01
17027,Separated,Female,0,43,13,28,Unemployed,3784.22,0.03
17028,Separated,Male,0,46,13,28,Trade,47955.81,5.7
17029,Separated,Female,0,48,12,32,Professional,59691.3,1927.92
17030,Separated,Male,0,44,14,37,Retired,13343.46,2.44
17031,Separated,Female,0,42,8,21,Professional,23631.25,2379.04
17032,Separated,Female,0,45,9,29,Trade,48798.54,2.48
17033,Separated,Male,0,45,13,29,Administrative,29562.18,4.67
17034,Separated,Male,0,45,12,35,Professional,53918.81,-1.82
17035,Separated,Female,0,37,12,31,Professional,42163.42,2379.58
17036,Separated,Female,0,40,10,33,Other,25256.9,3.18
17037,Separated,Male,0,43,13,32,Professional,15235.76,0.67
17038,Separated,Male,0,40,10,30,Administrative,21659.68,8.95
17039,Separated,Male,0,47,13,26,Administrative,30820.19,4.98
17040,Separated,Female,0,42,18,30,Retired,36001.15,2.12
17041,Separated,Female,0,45,14,27,Administrative,26057,2384.53
17042,Separated,Female,0,42,14,32,Other,37644.22,2.46
17043,,Male,0,,12,40,Administrative,28055.32,1.49
17044,Separated,Male,0,48,18,28,Other,37636.93,1921.16
17045,Separated,Female,0,46,14,31,Unemployed,3677.19,23.82
17046,Separated,Female,0,43,11,33,Trade,30377.74,5.95
17047,Separated,Male,0,36,12,32,Other,14282.94,2.93
17048,Separated,Female,0,43,13,31,Professional,44620.05,2387.43
17049,Separated,Female,0,50,10,27,Unemployed,3765.84,135.14
17050,Separated,Female,0,44,16,40,Trade,23217.56,0.5
17051,Separated,Female,0,49,12,30,Trade,48912.37,13518.45
17052,Separated,Female,0,54,14,33,Administrative,33648.24,44293.06
17053,Separated,Male,0,39,10,33,Administrative,15495.92,5.06
17054,Separated,Female,0,43,15,32,Administrative,11736.64,2.54
17055,Separated,Female,0,45,14,31,Other,37784.85,2385.87
17056,Separated,Female,0,48,12,26,Professional,67576.01,1925.85
17057,Separated,Male,0,36,8,32,Administrative,28455.96,8.66
17058,Separated,Male,0,39,15,26,Other,52074.22,1.45
17059,Separated,Male,0,36,9,26,Trade,41919.68,2.53
17060,Separated,Male,0,41,13,31,Unemployed,3742.84,23.86
17061,Separated,Male,0,31,14,30,Other,35380.24,2.35
